subdistrict_id,province_id,province,city_id,city,type,subdistrict_name
326,9,Jawa Barat,22,Bandung,Kabupaten,Margaasih
327,9,Jawa Barat,22,Bandung,Kabupaten,Margahayu
328,9,Jawa Barat,22,Bandung,Kabupaten,Nagreg
329,9,Jawa Barat,22,Bandung,Kabupaten,Pacet
330,9,Jawa Barat,22,Bandung,Kabupaten,Pameungpeuk
331,9,Jawa Barat,22,Bandung,Kabupaten,Pangalengan
332,9,Jawa Barat,22,Bandung,Kabupaten,Paseh
333,9,Jawa Barat,22,Bandung,Kabupaten,Pasirjambu
334,9,Jawa Barat,22,Bandung,Kabupaten,Ranca Bali
335,9,Jawa Barat,22,Bandung,Kabupaten,Rancaekek
336,9,Jawa Barat,22,Bandung,Kabupaten,Solokan Jeruk
337,9,Jawa Barat,22,Bandung,Kabupaten,Soreang
338,9,Jawa Barat,23,Bandung,Kota,Andir
339,9,Jawa Barat,23,Bandung,Kota,Antapani (Cicadas)
340,9,Jawa Barat,23,Bandung,Kota,Arcamanik
341,9,Jawa Barat,23,Bandung,Kota,Astana Anyar
342,9,Jawa Barat,23,Bandung,Kota,Babakan Ciparay
343,9,Jawa Barat,23,Bandung,Kota,Bandung Kidul
344,9,Jawa Barat,23,Bandung,Kota,Bandung Kulon
345,9,Jawa Barat,23,Bandung,Kota,Bandung Wetan
346,9,Jawa Barat,23,Bandung,Kota,Batununggal
347,9,Jawa Barat,23,Bandung,Kota,Bojongloa Kaler
348,9,Jawa Barat,23,Bandung,Kota,Bojongloa Kidul
349,9,Jawa Barat,23,Bandung,Kota,Buahbatu (Margacinta)
350,9,Jawa Barat,23,Bandung,Kota,Cibeunying Kaler
351,9,Jawa Barat,23,Bandung,Kota,Cibeunying Kidul
352,9,Jawa Barat,23,Bandung,Kota,Cibiru
353,9,Jawa Barat,23,Bandung,Kota,Cicendo
354,9,Jawa Barat,23,Bandung,Kota,Cidadap
355,9,Jawa Barat,23,Bandung,Kota,Cinambo
356,9,Jawa Barat,23,Bandung,Kota,Coblong
357,9,Jawa Barat,23,Bandung,Kota,Gedebage
358,9,Jawa Barat,23,Bandung,Kota,Kiaracondong
359,9,Jawa Barat,23,Bandung,Kota,Lengkong
360,9,Jawa Barat,23,Bandung,Kota,Mandalajati
361,9,Jawa Barat,23,Bandung,Kota,Panyileukan
362,9,Jawa Barat,23,Bandung,Kota,Rancasari
363,9,Jawa Barat,23,Bandung,Kota,Regol
364,9,Jawa Barat,23,Bandung,Kota,Sukajadi
365,9,Jawa Barat,23,Bandung,Kota,Sukasari
366,9,Jawa Barat,23,Bandung,Kota,Sumur Bandung
367,9,Jawa Barat,23,Bandung,Kota,Ujung Berung
368,9,Jawa Barat,24,Bandung Barat,Kabupaten,Batujajar
369,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cihampelas
370,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cikalong Wetan
371,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cililin
372,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cipatat
373,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cipeundeuy
374,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cipongkor
375,9,Jawa Barat,24,Bandung Barat,Kabupaten,Cisarua
376,9,Jawa Barat,24,Bandung Barat,Kabupaten,Gununghalu
377,9,Jawa Barat,24,Bandung Barat,Kabupaten,Lembang
378,9,Jawa Barat,24,Bandung Barat,Kabupaten,Ngamprah
379,9,Jawa Barat,24,Bandung Barat,Kabupaten,Padalarang
380,9,Jawa Barat,24,Bandung Barat,Kabupaten,Parongpong
381,9,Jawa Barat,24,Bandung Barat,Kabupaten,Rongga
382,9,Jawa Barat,24,Bandung Barat,Kabupaten,Saguling
383,9,Jawa Barat,24,Bandung Barat,Kabupaten,Sindangkerta
384,29,Sulawesi Tengah,25,Banggai,Kabupaten,Balantak
385,29,Sulawesi Tengah,25,Banggai,Kabupaten,Balantak Selatan
386,29,Sulawesi Tengah,25,Banggai,Kabupaten,Balantak Utara
387,29,Sulawesi Tengah,25,Banggai,Kabupaten,Batui
388,29,Sulawesi Tengah,25,Banggai,Kabupaten,Batui Selatan
389,29,Sulawesi Tengah,25,Banggai,Kabupaten,Bualemo (Boalemo)
390,29,Sulawesi Tengah,25,Banggai,Kabupaten,Bunta
391,29,Sulawesi Tengah,25,Banggai,Kabupaten,Kintom
392,29,Sulawesi Tengah,25,Banggai,Kabupaten,Lamala
393,29,Sulawesi Tengah,25,Banggai,Kabupaten,Lobu
394,29,Sulawesi Tengah,25,Banggai,Kabupaten,Luwuk
395,29,Sulawesi Tengah,25,Banggai,Kabupaten,Luwuk Selatan
396,29,Sulawesi Tengah,25,Banggai,Kabupaten,Luwuk Timur
397,29,Sulawesi Tengah,25,Banggai,Kabupaten,Luwuk Utara
398,29,Sulawesi Tengah,25,Banggai,Kabupaten,Mantoh
399,29,Sulawesi Tengah,25,Banggai,Kabupaten,Masama
400,29,Sulawesi Tengah,25,Banggai,Kabupaten,Moilong
401,29,Sulawesi Tengah,25,Banggai,Kabupaten,Nambo
402,29,Sulawesi Tengah,25,Banggai,Kabupaten,Nuhon
403,29,Sulawesi Tengah,25,Banggai,Kabupaten,Pagimana
404,29,Sulawesi Tengah,25,Banggai,Kabupaten,Simpang Raya
405,29,Sulawesi Tengah,25,Banggai,Kabupaten,Toili
406,29,Sulawesi Tengah,25,Banggai,Kabupaten,Toili Barat
407,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Banggai
408,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Banggai Selatan
409,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Banggai Tengah
410,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Banggai Utara
411,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Bangkurung
412,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Bokan Kepulauan
413,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Buko
414,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Buko Selatan
415,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Bulagi
416,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Bulagi Selatan
417,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Bulagi Utara
418,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Labobo (Lobangkurung)
419,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Liang
420,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Peling Tengah
421,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Tinangkung
422,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Tinangkung Selatan
423,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Tinangkung Utara
424,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Totikum (Totikung)
425,29,Sulawesi Tengah,26,Banggai Kepulauan,Kabupaten,Totikum Selatan
426,2,Bangka Belitung,27,Bangka,Kabupaten,Bakam
427,2,Bangka Belitung,27,Bangka,Kabupaten,Belinyu
428,2,Bangka Belitung,27,Bangka,Kabupaten,Mendo Barat
429,2,Bangka Belitung,27,Bangka,Kabupaten,Merawang
430,2,Bangka Belitung,27,Bangka,Kabupaten,Pemali
431,2,Bangka Belitung,27,Bangka,Kabupaten,Puding Besar
432,2,Bangka Belitung,27,Bangka,Kabupaten,Riau Silip
433,2,Bangka Belitung,27,Bangka,Kabupaten,Sungai Liat
434,2,Bangka Belitung,28,Bangka Barat,Kabupaten,Jebus
435,2,Bangka Belitung,28,Bangka Barat,Kabupaten,Kelapa
436,2,Bangka Belitung,28,Bangka Barat,Kabupaten,Mentok (Muntok)
437,2,Bangka Belitung,28,Bangka Barat,Kabupaten,Parittiga
438,2,Bangka Belitung,28,Bangka Barat,Kabupaten,Simpang Teritip
439,2,Bangka Belitung,28,Bangka Barat,Kabupaten,Tempilang
440,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Air Gegas
441,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Kepulauan Pongok
442,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Lepar Pongok
443,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Payung
444,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Pulau Besar
445,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Simpang Rimba
446,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Toboali
447,2,Bangka Belitung,29,Bangka Selatan,Kabupaten,Tukak Sadai
448,2,Bangka Belitung,30,Bangka Tengah,Kabupaten,Koba
449,2,Bangka Belitung,30,Bangka Tengah,Kabupaten,Lubuk Besar
450,2,Bangka Belitung,30,Bangka Tengah,Kabupaten,Namang
451,2,Bangka Belitung,30,Bangka Tengah,Kabupaten,Pangkalan Baru
452,2,Bangka Belitung,30,Bangka Tengah,Kabupaten,Simpang Katis
453,2,Bangka Belitung,30,Bangka Tengah,Kabupaten,Sungai Selan
454,11,Jawa Timur,31,Bangkalan,Kabupaten,Arosbaya
455,11,Jawa Timur,31,Bangkalan,Kabupaten,Bangkalan
456,11,Jawa Timur,31,Bangkalan,Kabupaten,Blega
457,11,Jawa Timur,31,Bangkalan,Kabupaten,Burneh
458,11,Jawa Timur,31,Bangkalan,Kabupaten,Galis
459,11,Jawa Timur,31,Bangkalan,Kabupaten,Geger
460,11,Jawa Timur,31,Bangkalan,Kabupaten,Kamal
461,11,Jawa Timur,31,Bangkalan,Kabupaten,Klampis
462,11,Jawa Timur,31,Bangkalan,Kabupaten,Kokop
463,11,Jawa Timur,31,Bangkalan,Kabupaten,Konang
464,11,Jawa Timur,31,Bangkalan,Kabupaten,Kwanyar
465,11,Jawa Timur,31,Bangkalan,Kabupaten,Labang
466,11,Jawa Timur,31,Bangkalan,Kabupaten,Modung
467,11,Jawa Timur,31,Bangkalan,Kabupaten,Sepulu
468,11,Jawa Timur,31,Bangkalan,Kabupaten,Socah
469,11,Jawa Timur,31,Bangkalan,Kabupaten,Tanah Merah
470,11,Jawa Timur,31,Bangkalan,Kabupaten,Tanjungbumi
471,11,Jawa Timur,31,Bangkalan,Kabupaten,Tragah
472,1,Bali,32,Bangli,Kabupaten,Bangli
473,1,Bali,32,Bangli,Kabupaten,Kintamani
474,1,Bali,32,Bangli,Kabupaten,Susut
475,1,Bali,32,Bangli,Kabupaten,Tembuku
476,13,Kalimantan Selatan,33,Banjar,Kabupaten,Aluh-Aluh
477,13,Kalimantan Selatan,33,Banjar,Kabupaten,Aranio
478,13,Kalimantan Selatan,33,Banjar,Kabupaten,Astambul
479,13,Kalimantan Selatan,33,Banjar,Kabupaten,Beruntung Baru
480,13,Kalimantan Selatan,33,Banjar,Kabupaten,Gambut
481,13,Kalimantan Selatan,33,Banjar,Kabupaten,Karang Intan
482,13,Kalimantan Selatan,33,Banjar,Kabupaten,Kertak Hanyar
483,13,Kalimantan Selatan,33,Banjar,Kabupaten,Martapura Barat
484,13,Kalimantan Selatan,33,Banjar,Kabupaten,Martapura Kota
485,13,Kalimantan Selatan,33,Banjar,Kabupaten,Martapura Timur
486,13,Kalimantan Selatan,33,Banjar,Kabupaten,Mataraman
487,13,Kalimantan Selatan,33,Banjar,Kabupaten,Pengaron
488,13,Kalimantan Selatan,33,Banjar,Kabupaten,Peramasan
489,13,Kalimantan Selatan,33,Banjar,Kabupaten,Sambung Makmur
490,13,Kalimantan Selatan,33,Banjar,Kabupaten,Sei/Sungai Pinang
491,13,Kalimantan Selatan,33,Banjar,Kabupaten,Sei/Sungai Tabuk
492,13,Kalimantan Selatan,33,Banjar,Kabupaten,Simpang Empat
493,13,Kalimantan Selatan,33,Banjar,Kabupaten,Tatah Makmur
494,13,Kalimantan Selatan,33,Banjar,Kabupaten,Telaga Bauntung
495,9,Jawa Barat,34,Banjar,Kota,Banjar
496,9,Jawa Barat,34,Banjar,Kota,Langensari
497,9,Jawa Barat,34,Banjar,Kota,Pataruman
498,9,Jawa Barat,34,Banjar,Kota,Purwaharja
499,13,Kalimantan Selatan,35,Banjarbaru,Kota,Banjar Baru Selatan
500,13,Kalimantan Selatan,35,Banjarbaru,Kota,Banjar Baru Utara
501,13,Kalimantan Selatan,35,Banjarbaru,Kota,Cempaka
502,13,Kalimantan Selatan,35,Banjarbaru,Kota,Landasan Ulin
503,13,Kalimantan Selatan,35,Banjarbaru,Kota,Liang Anggang
504,13,Kalimantan Selatan,36,Banjarmasin,Kota,Banjarmasin Barat
505,13,Kalimantan Selatan,36,Banjarmasin,Kota,Banjarmasin Selatan
506,13,Kalimantan Selatan,36,Banjarmasin,Kota,Banjarmasin Tengah
507,13,Kalimantan Selatan,36,Banjarmasin,Kota,Banjarmasin Timur
508,13,Kalimantan Selatan,36,Banjarmasin,Kota,Banjarmasin Utara
509,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Banjarmangu
510,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Banjarnegara
511,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Batur
512,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Bawang
513,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Kalibening
514,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Karangkobar
515,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Madukara
516,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Mandiraja
517,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Pagedongan
518,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Pagentan
519,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Pandanarum
520,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Pejawaran
521,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Punggelan
522,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Purwonegoro
523,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Purworejo Klampok
524,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Rakit
525,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Sigaluh
526,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Susukan
527,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Wanadadi (Wonodadi)
528,10,Jawa Tengah,37,Banjarnegara,Kabupaten,Wanayasa
529,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Bantaeng
530,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Bissappu
531,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Eremerasa
532,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Gantarang Keke (Gantareng Keke)
533,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Pajukukang
534,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Sinoa
535,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Tompobulu
536,28,Sulawesi Selatan,38,Bantaeng,Kabupaten,Uluere
537,5,DI Yogyakarta,39,Bantul,Kabupaten,Bambang Lipuro
538,5,DI Yogyakarta,39,Bantul,Kabupaten,Banguntapan
539,5,DI Yogyakarta,39,Bantul,Kabupaten,Bantul
540,5,DI Yogyakarta,39,Bantul,Kabupaten,Dlingo
541,5,DI Yogyakarta,39,Bantul,Kabupaten,Imogiri
542,5,DI Yogyakarta,39,Bantul,Kabupaten,Jetis
543,5,DI Yogyakarta,39,Bantul,Kabupaten,Kasihan
544,5,DI Yogyakarta,39,Bantul,Kabupaten,Kretek
545,5,DI Yogyakarta,39,Bantul,Kabupaten,Pajangan
546,5,DI Yogyakarta,39,Bantul,Kabupaten,Pandak
547,5,DI Yogyakarta,39,Bantul,Kabupaten,Piyungan
548,5,DI Yogyakarta,39,Bantul,Kabupaten,Pleret
549,5,DI Yogyakarta,39,Bantul,Kabupaten,Pundong
550,5,DI Yogyakarta,39,Bantul,Kabupaten,Sanden
551,5,DI Yogyakarta,39,Bantul,Kabupaten,Sedayu
552,5,DI Yogyakarta,39,Bantul,Kabupaten,Sewon
553,5,DI Yogyakarta,39,Bantul,Kabupaten,Srandakan
554,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Air Kumbang
555,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Air Salek
556,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Banyuasin I
557,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Banyuasin II
558,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Banyuasin III
559,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Betung
560,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Makarti Jaya
561,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Muara Padang
562,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Muara Sugihan
563,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Muara Telang
564,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Pulau Rimau
565,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Rambutan
566,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Rantau Bayur
567,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Sembawa
568,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Suak Tapeh
569,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Sumber Marga Telang
570,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Talang Kelapa
571,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Tanjung Lago
572,33,Sumatera Selatan,40,Banyuasin,Kabupaten,Tungkal Ilir
573,10,Jawa Tengah,41,Banyumas,Kabupaten,Ajibarang
574,10,Jawa Tengah,41,Banyumas,Kabupaten,Banyumas
575,10,Jawa Tengah,41,Banyumas,Kabupaten,Baturaden
576,10,Jawa Tengah,41,Banyumas,Kabupaten,Cilongok
577,10,Jawa Tengah,41,Banyumas,Kabupaten,Gumelar
578,10,Jawa Tengah,41,Banyumas,Kabupaten,Jatilawang
579,10,Jawa Tengah,41,Banyumas,Kabupaten,Kalibagor
580,10,Jawa Tengah,41,Banyumas,Kabupaten,Karanglewas
581,10,Jawa Tengah,41,Banyumas,Kabupaten,Kebasen
582,10,Jawa Tengah,41,Banyumas,Kabupaten,Kedung Banteng
583,10,Jawa Tengah,41,Banyumas,Kabupaten,Kembaran
584,10,Jawa Tengah,41,Banyumas,Kabupaten,Kemranjen
585,10,Jawa Tengah,41,Banyumas,Kabupaten,Lumbir
586,10,Jawa Tengah,41,Banyumas,Kabupaten,Patikraja
587,10,Jawa Tengah,41,Banyumas,Kabupaten,Pekuncen
588,10,Jawa Tengah,41,Banyumas,Kabupaten,Purwojati
589,10,Jawa Tengah,41,Banyumas,Kabupaten,Purwokerto Barat
590,10,Jawa Tengah,41,Banyumas,Kabupaten,Purwokerto Selatan
591,10,Jawa Tengah,41,Banyumas,Kabupaten,Purwokerto Timur
592,10,Jawa Tengah,41,Banyumas,Kabupaten,Purwokerto Utara
593,10,Jawa Tengah,41,Banyumas,Kabupaten,Rawalo
594,10,Jawa Tengah,41,Banyumas,Kabupaten,Sokaraja
595,10,Jawa Tengah,41,Banyumas,Kabupaten,Somagede
596,10,Jawa Tengah,41,Banyumas,Kabupaten,Sumbang
597,10,Jawa Tengah,41,Banyumas,Kabupaten,Sumpiuh
598,10,Jawa Tengah,41,Banyumas,Kabupaten,Tambak
599,10,Jawa Tengah,41,Banyumas,Kabupaten,Wangon
600,11,Jawa Timur,42,Banyuwangi,Kabupaten,Bangorejo
601,11,Jawa Timur,42,Banyuwangi,Kabupaten,Banyuwangi
602,11,Jawa Timur,42,Banyuwangi,Kabupaten,Cluring
603,11,Jawa Timur,42,Banyuwangi,Kabupaten,Gambiran
604,11,Jawa Timur,42,Banyuwangi,Kabupaten,Genteng
605,11,Jawa Timur,42,Banyuwangi,Kabupaten,Giri
606,11,Jawa Timur,42,Banyuwangi,Kabupaten,Glagah
607,11,Jawa Timur,42,Banyuwangi,Kabupaten,Glenmore
608,11,Jawa Timur,42,Banyuwangi,Kabupaten,Kabat
609,11,Jawa Timur,42,Banyuwangi,Kabupaten,Kalibaru
610,11,Jawa Timur,42,Banyuwangi,Kabupaten,Kalipuro
611,11,Jawa Timur,42,Banyuwangi,Kabupaten,Licin
612,11,Jawa Timur,42,Banyuwangi,Kabupaten,Muncar
613,11,Jawa Timur,42,Banyuwangi,Kabupaten,Pesanggaran
614,11,Jawa Timur,42,Banyuwangi,Kabupaten,Purwoharjo
615,11,Jawa Timur,42,Banyuwangi,Kabupaten,Rogojampi
616,11,Jawa Timur,42,Banyuwangi,Kabupaten,Sempu
617,11,Jawa Timur,42,Banyuwangi,Kabupaten,Siliragung
618,11,Jawa Timur,42,Banyuwangi,Kabupaten,Singojuruh
619,11,Jawa Timur,42,Banyuwangi,Kabupaten,Songgon
620,11,Jawa Timur,42,Banyuwangi,Kabupaten,Srono
621,11,Jawa Timur,42,Banyuwangi,Kabupaten,Tegaldlimo
622,11,Jawa Timur,42,Banyuwangi,Kabupaten,Tegalsari
623,11,Jawa Timur,42,Banyuwangi,Kabupaten,Wongsorejo
624,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Alalak
625,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Anjir Muara
626,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Anjir Pasar
627,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Bakumpai
628,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Barambai
629,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Belawang
630,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Cerbon
631,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Jejangkit
632,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Kuripan
633,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Mandastana
634,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Marabahan
635,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Mekar Sari
636,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Rantau Badauh
637,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Tabukan
638,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Tabunganen
639,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Tamban
640,13,Kalimantan Selatan,43,Barito Kuala,Kabupaten,Wanaraya
641,14,Kalimantan Tengah,44,Barito Selatan,Kabupaten,Dusun Hilir
642,14,Kalimantan Tengah,44,Barito Selatan,Kabupaten,Dusun Selatan
643,14,Kalimantan Tengah,44,Barito Selatan,Kabupaten,Dusun Utara
644,14,Kalimantan Tengah,44,Barito Selatan,Kabupaten,Gunung Bintang Awai
645,14,Kalimantan Tengah,44,Barito Selatan,Kabupaten,Jenamas
646,14,Kalimantan Tengah,44,Barito Selatan,Kabupaten,Karau Kuala
647,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Awang
648,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Benua Lima
649,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Dusun Tengah
650,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Dusun Timur
651,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Karusen Janang
652,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Paju Epat
653,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Paku
654,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Patangkep Tutui
655,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Pematang Karau
656,14,Kalimantan Tengah,45,Barito Timur,Kabupaten,Raren Batuah
657,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Gunung Purei
658,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Gunung Timang
659,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Lahei
660,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Lahei Barat
661,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Montallat (Montalat)
662,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Teweh Baru
663,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Teweh Selatan
664,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Teweh Tengah
665,14,Kalimantan Tengah,46,Barito Utara,Kabupaten,Teweh Timur
666,28,Sulawesi Selatan,47,Barru,Kabupaten,Balusu
667,28,Sulawesi Selatan,47,Barru,Kabupaten,Barru
668,28,Sulawesi Selatan,47,Barru,Kabupaten,Mallusetasi
669,28,Sulawesi Selatan,47,Barru,Kabupaten,Pujananting
670,28,Sulawesi Selatan,47,Barru,Kabupaten,Soppeng Riaja
671,28,Sulawesi Selatan,47,Barru,Kabupaten,Tanete Riaja
672,28,Sulawesi Selatan,47,Barru,Kabupaten,Tanete Rilau
673,17,Kepulauan Riau,48,Batam,Kota,Batam Kota
674,17,Kepulauan Riau,48,Batam,Kota,Batu Aji
675,17,Kepulauan Riau,48,Batam,Kota,Batu Ampar
676,17,Kepulauan Riau,48,Batam,Kota,Belakang Padang
677,17,Kepulauan Riau,48,Batam,Kota,Bengkong
678,17,Kepulauan Riau,48,Batam,Kota,Bulang
679,17,Kepulauan Riau,48,Batam,Kota,Galang
680,17,Kepulauan Riau,48,Batam,Kota,Lubuk Baja
681,17,Kepulauan Riau,48,Batam,Kota,Nongsa
682,17,Kepulauan Riau,48,Batam,Kota,Sagulung
683,17,Kepulauan Riau,48,Batam,Kota,Sei/Sungai Beduk
684,17,Kepulauan Riau,48,Batam,Kota,Sekupang
685,10,Jawa Tengah,49,Batang,Kabupaten,Bandar
686,10,Jawa Tengah,49,Batang,Kabupaten,Banyuputih
687,10,Jawa Tengah,49,Batang,Kabupaten,Batang
688,10,Jawa Tengah,49,Batang,Kabupaten,Bawang
689,10,Jawa Tengah,49,Batang,Kabupaten,Blado
690,10,Jawa Tengah,49,Batang,Kabupaten,Gringsing
691,10,Jawa Tengah,49,Batang,Kabupaten,Kandeman
692,10,Jawa Tengah,49,Batang,Kabupaten,Limpung
693,10,Jawa Tengah,49,Batang,Kabupaten,Pecalungan
694,10,Jawa Tengah,49,Batang,Kabupaten,Reban
695,10,Jawa Tengah,49,Batang,Kabupaten,Subah
696,10,Jawa Tengah,49,Batang,Kabupaten,Tersono
697,10,Jawa Tengah,49,Batang,Kabupaten,Tulis
698,10,Jawa Tengah,49,Batang,Kabupaten,Warungasem
699,10,Jawa Tengah,49,Batang,Kabupaten,Wonotunggal
700,8,Jambi,50,Batang Hari,Kabupaten,Bajubang
701,8,Jambi,50,Batang Hari,Kabupaten,Batin XXIV
702,8,Jambi,50,Batang Hari,Kabupaten,Maro Sebo Ilir
703,8,Jambi,50,Batang Hari,Kabupaten,Maro Sebo Ulu
704,8,Jambi,50,Batang Hari,Kabupaten,Mersam
705,8,Jambi,50,Batang Hari,Kabupaten,Muara Bulian
706,8,Jambi,50,Batang Hari,Kabupaten,Muara Tembesi
707,8,Jambi,50,Batang Hari,Kabupaten,Pemayung
708,11,Jawa Timur,51,Batu,Kota,Batu
709,11,Jawa Timur,51,Batu,Kota,Bumiaji
710,11,Jawa Timur,51,Batu,Kota,Junrejo
711,34,Sumatera Utara,52,Batu Bara,Kabupaten,Air Putih
712,34,Sumatera Utara,52,Batu Bara,Kabupaten,Limapuluh
713,34,Sumatera Utara,52,Batu Bara,Kabupaten,Medang Deras
714,34,Sumatera Utara,52,Batu Bara,Kabupaten,Sei Balai
715,34,Sumatera Utara,52,Batu Bara,Kabupaten,Sei Suka
716,34,Sumatera Utara,52,Batu Bara,Kabupaten,Talawi
717,34,Sumatera Utara,52,Batu Bara,Kabupaten,Tanjung Tiram
